movieId,title,genres,tmdbId
5632,Bloody Sunday (2002),Drama,4107
5682,"Grey Zone, The (2001)",Drama,15192
5747,Gallipoli (1981),Drama|War,11646
5945,About Schmidt (2002),Comedy|Drama,2755
5955,Antwone Fisher (2002),Drama,13435
6281,Phone Booth (2002),Drama|Thriller,1817
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,11916
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,296
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,3472
6565,Seabiscuit (2003),Drama,4464
6617,Open Range (2003),Western,2055
6796,Boyz N the Hood (1991),Crime|Drama,650
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,28761
6867,"Station Agent, The (2003)",Comedy|Drama,2056
6884,Veronica Guerin (2003),Crime|Drama|Thriller,10629
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,8619
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,470
6957,Bad Santa (2003),Comedy|Crime,10147
6974,"Freshman, The (1990)",Comedy|Crime,10168
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,5143
6997,Hoffa (1992),Crime|Drama,10410
7009,Lorenzo's Oil (1992),Drama,2007
7025,"Midnight Clear, A (1992)",Drama|War,23908
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,79
7263,Miracle (2004),Drama,14292
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,11864
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,10940
7706,Animal Crackers (1930),Comedy|Musical,13913
7841,Children of Dune (2003),Fantasy|Sci-Fi,192936
7842,Dune (2000),Drama|Fantasy|Sci-Fi,876
7884,Highway 61 (1991),Comedy,8468
8010,"Power of One, The (1992)",Drama,13823
8132,Gladiator (1992),Action|Drama,16219
8378,"Doctor, The (1991)",Drama,26142
8493,Memphis Belle (1990),Action|Drama|War,12651
8495,Animal Factory (2000),Crime|Drama,9791
8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi,11884
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,395
8874,Shaun of the Dead (2004),Comedy|Horror,747
8914,Primer (2004),Drama|Sci-Fi,14337
8937,Friday Night Lights (2004),Action|Drama,13416
8951,Vera Drake (2004),Drama,11109
8977,Alexander (2004),Action|Adventure|Drama|War,1966
8982,I Am David (2003),Drama,15397
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,9550
26649,Lonesome Dove (1989),Adventure|Drama|Western,13057
26695,"Krays, The (1990)",Drama,21344
26750,Quigley Down Under (1990),Adventure|Drama|Western,9588
26812,Barbarians at the Gate (1993),Drama,27678
26901,Last of the Dogmen (1995),Adventure|Western,30718
27408,Ripley's Game (2002),Drama|Thriller,10955
27450,Blueberry (2004),Adventure|Western,10046
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,9667
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,10304
31101,Stander (2003),Action|Crime|Drama,18927
31116,Sergeant York (1941),Drama|War,16442
31225,Coach Carter (2005),Drama,7214
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,8978
33166,Crash (2004),Crime|Drama,1640
33558,"Snow Walker, The (2003)",Adventure|Drama,14694
33660,Cinderella Man (2005),Drama|Romance,921
34536,The Great Raid (2005),Action|Drama|War,13922
36517,"Constant Gardener, The (2005)",Drama|Thriller,1985
36527,Proof (2005),Drama,9777
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,8923
37739,"Greatest Game Ever Played, The (2005)",Drama,15487
38886,"Squid and the Whale, The (2005)",Comedy|Drama,10707
39381,"Proposition, The (2005)",Crime|Drama|Western,16608
39444,"Weather Man, The (2005)",Comedy|Drama,6963
40278,Jarhead (2005),Action|Drama|War,25
40414,Joyeux Noël (Merry Christmas) (2005),Drama|War,11661
40583,Syriana (2005),Drama|Thriller,231
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,254
41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,8053
42004,Transamerica (2005),Adventure|Comedy|Drama,546
43396,"World's Fastest Indian, The (2005)",Drama,9912
43921,Running Scared (2006),Action|Crime|Thriller,7304
43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,9920
43936,16 Blocks (2006),Crime|Thriller,2207
44195,Thank You for Smoking (2006),Comedy|Drama,9388
44204,Tsotsi (2005),Crime|Drama,868
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,9270
45658,On a Clear Day (2005),Drama,38344
46723,Babel (2006),Drama|Thriller,1164
47629,The Queen (2006),Drama,1165
47644,Invincible (2006),Drama,11652
47894,"Wind That Shakes the Barley, The (2006)",Drama|War,1116
48326,All the King's Men (2006),Drama,1717
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,496
48738,"Last King of Scotland, The (2006)",Drama|Thriller,1523
48879,Catch a Fire (2006),Drama|Thriller,1123
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,8588
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,1372
49822,"Good Shepherd, The (2006)",Drama|Thriller,1247
49961,Notes on a Scandal (2006),Drama,1259
50068,Letters from Iwo Jima (2006),Drama|War,1251
50442,Alpha Dog (2007),Crime|Drama,7457
51080,Breach (2007),Drama|Thriller,4169
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,4638
51471,Amazing Grace (2006),Drama|Romance,15163
51935,Shooter (2007),Action|Drama|Thriller,7485
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,9075
52241,"Lookout, The (2007)",Crime|Drama|Thriller,8270
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,1272
52952,This Is England (2006),Drama,11798
53123,Once (2006),Drama|Musical|Romance,5723
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,9952
53953,1408 (2007),Drama|Horror|Thriller,3021
54736,"Kingdom, The (2007)",Action|Drama|Thriller,4349
54962,"Nines, The (2007)",Drama|Mystery,12994
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,5176
55080,"Brave One, The (2007)",Crime|Drama|Thriller,4413
55094,In the Valley of Elah (2007),Drama|Mystery,6973
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,5353
55274,Elizabeth: The Golden Age (2007),Drama,4517
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,4512
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,7347
55908,"Man from Earth, The (2007)",Drama|Sci-Fi,13363
56145,"Mist, The (2007)",Horror|Sci-Fi,5876
56587,"Bucket List, The (2007)",Comedy|Drama,7350
56607,"Kite Runner, The (2007)",Drama,7979
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,69315
58293,"10,000 BC (2008)",Adventure|Romance|Thriller,7840
58803,21 (2008),Crime|Drama|Romance|Thriller,8065
59018,"Visitor, The (2007)",Drama|Romance,12473
59129,Outpost (2008),Action|Horror,9017
59387,"Fall, The (2006)",Adventure|Drama|Fantasy,14784
60046,"Children of Huang Shi, The (2008)",Drama|War,13405
60389,Battle for Haditha (2007),War,14111
60647,Transsiberian (2008),Crime|Drama|Thriller,6687
60674,Stargate: Continuum (2008),Sci-Fi,12914
60735,Shotgun Stories (2007),Drama|Thriller,12247
60753,Felon (2008),Crime|Drama,13012
60941,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller,10185
60943,Frozen River (2008),Drama,10183
61011,"Walker, The (2007)",Drama|Mystery,13251
61167,Henry Poole is Here (2008),Drama|Mystery,13107
61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi,13256
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,8885
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,10483
61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,9381
61352,Traitor (2008),Crime|Drama|Thriller,13291
61628,Sunflower (Xiang ri kui) (2005),Drama,38019
61986,Appaloosa (2008),Western,12690
62374,Body of Lies (2008),Action|Drama|Thriller,12113
62376,City of Ember (2008),Adventure|Children|Sci-Fi,13600
62394,Max Payne (2008),Action|Crime|Drama|Thriller,13051
62792,Pride and Glory (2008),Crime|Drama,13150
62799,"Express, The (2008)",Drama,14325
62849,RocknRolla (2008),Action|Crime,13809
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,8338
63062,Changeling (2008),Crime|Drama|Mystery,3580
63433,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi,13905
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,13387
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,10200
64716,Seven Pounds (2008),Drama,11321
64983,Valkyrie (2008),Drama|Thriller|War,2253
64997,War of the Worlds (2005),Action|Sci-Fi,34812
65216,Defiance (2008),Drama|Thriller|War,13813
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,12437
65982,Outlander (2008),Action|Adventure|Sci-Fi,10529
67534,Big Stan (2007),Comedy,13161
68205,Crank: High Voltage (2009),Action|Comedy|Crime,15092
69849,Roots (1977),Drama|War,67479
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,14869
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,22494
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,19898
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,1585
1204,Lawrence of Arabia (1962),Adventure|Drama|War,947
1242,Glory (1989),Drama|War,9665
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,11568
1792,U.S. Marshals (1998),Action|Crime|Thriller,11808
1939,"Best Years of Our Lives, The (1946)",Drama|War,887
1945,On the Waterfront (1954),Crime|Drama,654
2301,History of the World: Part I (1981),Comedy|Musical,10156
2872,Excalibur (1981),Adventure|Fantasy,11527
3363,American Graffiti (1973),Comedy|Drama,838
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,1649
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,12698
7379,The Alamo (2004),Drama|War|Western,10733
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,10176
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,4539
64620,Frost/Nixon (2008),Drama,11499
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,37686
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,97630
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,84892
605,One Fine Day (1996),Drama|Romance,7300
612,"Pallbearer, The (1996)",Comedy,23570
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,9327
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,25842
1231,"Right Stuff, The (1983)",Drama,9549
1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,25189
1393,Jerry Maguire (1996),Drama|Romance,9390
74,Bed of Roses (1996),Drama|Romance,20927
78,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller,27526
100,City Hall (1996),Drama|Thriller,11062
194,Smoke (1995),Comedy|Drama,10149
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,9090
246,Hoop Dreams (1994),Documentary,14275
786,Eraser (1996),Action|Drama|Thriller,9268
1104,"Streetcar Named Desire, A (1951)",Drama,702
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,4232
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,9404
1458,Touch (1997),Drama|Fantasy|Romance,61563
28,Persuasion (1995),Drama|Romance,17015
94,Beautiful Girls (1996),Comedy|Drama|Romance,9283
249,Immortal Beloved (1994),Drama|Romance,13701
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,10452
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,108
322,Swimming with Sharks (1995),Comedy|Drama,20306
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,10997
452,Widows' Peak (1994),Drama,25440
562,Welcome to the Dollhouse (1995),Comedy|Drama,11446
580,Princess Caraboo (1994),Drama,37345
613,Jane Eyre (1996),Drama|Romance,47333
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,11876
805,"Time to Kill, A (1996)",Drama|Thriller,1645
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,8367
1056,Jude (1996),Drama,25147
1177,Enchanted April (1992),Drama|Romance,26561
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,10404
1365,Ridicule (1996),Drama,12709
1399,Marvin's Room (1996),Drama,9819
1487,Selena (1997),Drama|Musical,16052
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,11239
1545,Ponette (1996),Drama,38523
1621,Soul Food (1997),Drama,29461
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,17589
1672,"Rainmaker, The (1997)",Drama,11975
1673,Boogie Nights (1997),Drama,4995
1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller,10668
1841,"Gingerbread Man, The (1998)",Drama|Thriller,12488
2112,Grand Canyon (1991),Crime|Drama,13697
2310,"Mighty, The (1998)",Drama,9821
2357,Central Station (Central do Brasil) (1998),Drama,666
2443,Playing by Heart (1998),Drama|Romance,825
2501,October Sky (1999),Drama,13466
2943,Indochine (1992),Drama|Romance,2731
1831,Lost in Space (1998),Action|Adventure|Sci-Fi,2157
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,11849
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi,15999
5449,Mr. Deeds (2002),Comedy|Romance,2022
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,2671
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,9104
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,11770
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,30421
27193,Taxi 2 (2000),Action|Comedy,2332
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,12140
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,9316
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,11633
44974,Hard Candy (2005),Drama|Thriller,2652
315,"Specialist, The (1994)",Action|Drama|Thriller,2636
544,Striking Distance (1993),Action|Crime,11074
2082,"Mighty Ducks, The (1992)",Children|Comedy,10414
2269,Indecent Proposal (1993),Drama|Romance,4478
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,10136
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,11418
3066,Tora! Tora! Tora! (1970),Action|Drama|War,11165
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,16562
3347,Never Cry Wolf (1983),Adventure|Drama,14280
3362,Dog Day Afternoon (1975),Crime|Drama,968
3766,Missing in Action (1984),Action|War,15379
3861,"Replacements, The (2000)",Comedy,10393
4220,"Longest Yard, The (1974)",Comedy,4985
5093,Collateral Damage (2002),Action|Thriller,9884
5312,Murder by Numbers (2002),Crime|Thriller,11892
6662,"Pink Panther, The (1963)",Comedy|Crime,936
193,Showgirls (1995),Drama,10802
2118,"Dead Zone, The (1983)",Thriller,11336
2342,Hard Core Logo (1996),Comedy|Drama,21589
2459,"Texas Chainsaw Massacre, The (1974)",Horror,30497
2599,Election (1999),Comedy,9451
3019,Drugstore Cowboy (1989),Crime|Drama,476
3213,Batman: Mask of the Phantasm (1993),Animation|Children,14919
82,Antonia's Line (Antonia) (1995),Comedy|Drama,880
121,"Boys of St. Vincent, The (1992)",Drama,32119
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,30765
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,5967
228,Destiny Turns on the Radio (1995),Comedy,62488
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,110
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,109
421,Black Beauty (1994),Adventure|Children|Drama,14522
514,"Ref, The (1994)",Comedy,10872
515,"Remains of the Day, The (1993)",Drama|Romance,1245
685,It's My Party (1996),Drama,33245
1569,My Best Friend's Wedding (1997),Comedy|Romance,8874
3285,"Beach, The (2000)",Adventure|Drama,1907
3968,Bedazzled (2000),Comedy,1636
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,9889
6708,Matchstick Men (2003),Comedy|Crime|Drama,7270
6763,Duplex (2003),Comedy|Crime,7288
7173,Along Came Polly (2004),Comedy|Romance,5966
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,10096
8981,Closer (2004),Drama|Romance,2288
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,675
55280,Lars and the Real Girl (2007),Comedy|Drama,6615
56941,P.S. I Love You (2007),Comedy|Drama|Romance,6023
59725,Sex and the City (2008),Comedy|Romance,4564
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,13310
65230,Marley & Me (2008),Comedy|Drama,14306
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,25376
85774,Senna (2010),Documentary,58496
86781,Incendies (2010),Drama|Mystery|War,46738
87869,Horrible Bosses (2011),Comedy|Crime,51540
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,60243
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,22970
96829,"Hunt, The (Jagten) (2012)",Drama,103663
97921,Silver Linings Playbook (2012),Comedy|Drama,82693
100714,Before Midnight (2013),Drama|Romance,132344
101525,"Place Beyond the Pines, The (2012)",Crime|Drama,97367
103980,Blue Jasmine (2013),Drama,160588
111659,Maleficent (2014),Action|Adventure|Children|IMAX,102651
111921,The Fault in Our Stars (2014),Drama|Romance,222935
112290,Boyhood (2014),Drama,85350
115569,Nightcrawler (2014),Crime|Drama|Thriller,242582
116897,Wild Tales (2014),Comedy|Drama|Thriller,265195
125916,Fifty Shades of Grey (2015),Drama|Romance,216015
128360,The Hateful Eight (2015),Western,273248
136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,209112
122,Boomerang (1992),Comedy|Romance,11066
144,"Brothers McMullen, The (1995)",Comedy,16388
227,Drop Zone (1994),Action|Thriller,4954
381,When a Man Loves a Woman (1994),Drama|Romance,10449
408,8 Seconds (1994),Drama,18069
413,Airheads (1994),Comedy,13595
414,"Air Up There, The (1994)",Comedy,46094
418,Being Human (1993),Drama,46924
424,Blue Chips (1994),Drama,19819
436,Color of Night (1994),Drama|Thriller,2124
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,2087
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,9593
550,Threesome (1994),Comedy|Romance,10635
639,Girl 6 (1996),Comedy|Drama,61752
782,"Fan, The (1996)",Drama|Thriller,9566
1191,Madonna: Truth or Dare (1991),Documentary|Musical,10174
1378,Young Guns (1988),Action|Comedy|Western,11967
1379,Young Guns II (1990),Action|Western,9086
1431,Beverly Hills Ninja (1997),Action|Comedy,9622
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,17894
1457,Fools Rush In (1997),Comedy|Drama|Romance,1968
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,11419
1468,Booty Call (1997),Comedy|Romance,21915
1476,Private Parts (1997),Comedy|Drama,9403
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,10003
1513,Romy and Michele's High School Reunion (1997),Comedy,9611
1667,Mad City (1997),Action|Drama,9770
1674,Witness (1985),Drama|Romance|Thriller,9281
1687,"Jackal, The (1997)",Action|Thriller,4824
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,9922
1810,Primary Colors (1998),Comedy|Drama,9440
1975,Friday the 13th Part 2 (1981),Horror,9725
1976,Friday the 13th Part 3: 3D (1982),Horror,9728
2146,St. Elmo's Fire (1985),Drama|Romance,11557
2169,Dead Man on Campus (1998),Comedy,14557
2236,Simon Birch (1998),Drama,22796
2306,Holy Man (1998),Comedy,9713
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,8130
2375,"Money Pit, The (1986)",Comedy,10466
